"fit","se.fit"
11.891966479474,4.60563968187904
11.8679714310348,4.60483526824845
11.8443197049911,4.60418599402903
11.8210054368947,4.60369446145395
11.7980227622972,4.60336318851536
11.7753658167504,4.60319462581356
11.753028735806,4.60319117470994
11.7310056550158,4.60335520677189
11.7092907099315,4.60368908449624
11.6878780361048,4.60419518329596
11.6667617690875,4.60487591473272
11.6459360444312,4.60573375097611
11.625395003177,4.6067712581117
11.6051335769589,4.60799222804907
11.5851483060267,4.60940291634884
11.5654359260882,4.6110101142202
11.5459931728507,4.61282085030894
11.526816782022,4.614842361941
11.5079034893097,4.61708206698175
11.4892500304212,4.61954753632522
11.4708531410643,4.62224646702869
11.4527095569466,4.62518665610957
11.4348160137755,4.62837597502294
11.4171692472588,4.63182234483913
11.399765993104,4.63553371214218
11.3826029870188,4.63951802567111
11.3656769647106,4.64378321372681
11.3489846618872,4.64833716236827
11.332522814256,4.65318769442252
11.3162881575248,4.6583425493331
11.300277427401,4.66380936387216
11.2844873595924,4.6695956537414
11.2689146898064,4.67570879608668
11.2535561537508,4.68215601295101
11.238408487133,4.68894435568969
11.2234684256607,4.69608069037064
11.2087327050415,4.70357168418182
11.194198060983,4.71142379286618
11.1798612291927,4.7196432492029
11.1657189453783,4.72823605255228
11.1517679452474,4.73720795947889
11.1380049645075,4.74656447546616
11.1244267388663,4.75631084773248
11.1110300040314,4.76645205915691
11.0978114957103,4.77699282331941
11.0847679496106,4.78793758065819
11.07189610144,4.7992904957434
11.0591926869061,4.8110554556638
11.0466544417164,4.82323606951991
11.0342781015785,4.83583566901418
11.0220604022001,4.84885731012562
11.0099980792886,4.86230377585361
10.9980878685519,4.87617758001246
10.9863265056973,4.89048097205578
10.9747107264326,4.90521594290674
10.9632372664652,4.92038423176802
10.9519028615029,4.93598733388255
10.9407042472532,4.95202650921427
10.9296381594237,4.96850279201564
10.918701333722,4.98541700124713
10.9078905058557,5.00276975181197
10.8972024115324,5.02056146656817
10.8866337864597,5.03879238907838
10.8761813663452,5.05746259705731
10.8658418868965,5.0765720164753
10.8556120838211,5.09612043627638
10.8454886928268,5.11610752366838
10.835468449621,5.13653283994258
10.8255480899114,5.15739585678048
10.8157243494055,5.178695973005
10.8059939660276,5.20043253359869
10.796354198914,5.2226052869116
10.7868034963596,5.24521498150431
10.777340471711,5.26826251365564
10.7679637383151,5.29174877365025
10.7586719095184,5.31567463049863
10.7494635986678,5.34004091754576
10.7403374191099,5.36484841896627
10.7312919841915,5.39009785714171
10.7223259072592,5.4157898809142
10.7134378016599,5.44192505470875
10.7046262807401,5.46850384851494
10.6958899578466,5.4955266287171
10.6872274463262,5.52299364976071
10.6786373595255,5.55090504664119
10.6701183107912,5.57926082819982
10.6616689134701,5.60806087121063
10.6532877809089,5.63730491524036
10.6449735264543,5.66699255826294
10.636724763453,5.69712325300867
10.6285401052517,5.72769630402752
10.6204181651971,5.75871086544489
10.612357556636,5.79016593938771
10.6043568929151,5.82206037505795
10.596414787381,5.85439286843
10.5885298533806,5.88716196254817
10.5807007042604,5.92036604839993
10.5729259533673,5.95400336634036
10.5652042140479,5.98807200804311
10.5575340996489,6.02256991895312
10.5499142235171,6.05749490121626
10.5423431989992,6.09284461706109
10.5348196394418,6.12861659260839
10.5273421581918,6.16480822208389
10.5199093685958,6.20141677241048
10.5125198840005,6.23843938815601
10.5051723177527,6.27587309681368
10.497865283199,6.31371481439225
10.4905973936862,6.35196135129399
10.483367262561,6.3906094184588
10.4761735031701,6.42965563375355
10.4690147288602,6.46909652858653
10.461889552978,6.5089285547275
10.4547965888703,6.54914809131433
10.4477344498837,6.58975145202853
10.440701749365,6.63073489242217
10.4336971006609,6.67209461737982
10.4267191171181,6.71382678869978
10.4197664120833,6.75592753277972
10.4128375989033,6.79839294839263
10.4059312909246,6.84121911453975
10.3990461014942,6.8844020983679
10.3921806439586,6.92793796313949
10.3853335316646,6.97182277624414
10.3785033779589,7.01605261724165
10.3716887961882,7.0606235859266
10.3648883996992,7.1055318104059
10.3581008018386,7.15077345518091
10.3513245000903,7.1963445529923
10.3445520284888,7.24223116793688
10.3377795568873,7.28842213519909
10.3310070852858,7.3349117048846
10.3242346136843,7.38169423524271
10.3174621420828,7.42876419152924
10.3106896704813,7.47611614480728
